,County,Ethnicity,Gender,Campus,GPA,AvgScrRead,AvgScrMath,AvgScrWrit
1750,Monterey,Hispanic/ Latino,Male,Santa Cruz,4.2,460,440,440
1751,Monterey,Hispanic/ Latino,Male,Universitywide,3.6,460,440,440
1752,Monterey,Hispanic/ Latino,Female,Berkeley,4.2,460,440,440
1753,Monterey,Hispanic/ Latino,Female,Davis,4.2,460,440,440
1754,Monterey,Hispanic/ Latino,Female,Irvine,4.2,460,440,440
1755,Monterey,Hispanic/ Latino,Female,Los Angeles,4.2,460,440,440
1756,Monterey,Hispanic/ Latino,Female,Merced,3.6,460,440,440
1757,Monterey,Hispanic/ Latino,Female,Riverside,3.6,460,440,440
1758,Monterey,Hispanic/ Latino,Female,Santa Barbara,4.2,460,440,440
1759,Monterey,Hispanic/ Latino,Female,Santa Cruz,4.2,460,440,440
1760,Monterey,Hispanic/ Latino,Female,Universitywide,3.6,460,440,440
1761,Monterey,Hispanic/ Latino,All,Berkeley,4.2,460,440,440
1762,Monterey,Hispanic/ Latino,All,Davis,4.2,460,440,440
1763,Monterey,Hispanic/ Latino,All,Irvine,4.2,460,440,440
1764,Monterey,Hispanic/ Latino,All,Los Angeles,4.2,460,440,440
1765,Monterey,Hispanic/ Latino,All,Merced,3.6,460,440,440
1766,Monterey,Hispanic/ Latino,All,Riverside,3.6,460,440,440
1767,Monterey,Hispanic/ Latino,All,Santa Barbara,4.2,460,440,440
1768,Monterey,Hispanic/ Latino,All,Santa Cruz,4.2,460,440,440
1769,Monterey,Hispanic/ Latino,All,Universitywide,3.6,460,440,440
1770,Monterey,All,Male,Berkeley,4.2,460,440,440
1771,Monterey,All,Male,Davis,4.2,460,440,440
1772,Monterey,All,Male,Irvine,4.2,460,440,440
1773,Monterey,All,Male,Los Angeles,4.2,460,440,440
1774,Monterey,All,Male,Merced,3.6,460,440,440
1775,Monterey,All,Male,Riverside,3.6,460,440,440
1776,Monterey,All,Male,Santa Barbara,4.2,460,440,440
1777,Monterey,All,Male,Santa Cruz,4.2,460,440,440
1778,Monterey,All,Male,Universitywide,3.6,460,440,440
1779,Monterey,All,Female,Berkeley,4.2,460,440,440
1780,Monterey,All,Female,Davis,4.2,460,440,440
1781,Monterey,All,Female,Irvine,4.2,460,440,440
1782,Monterey,All,Female,Los Angeles,4.2,460,440,440
1783,Monterey,All,Female,Merced,3.6,460,440,440
1784,Monterey,All,Female,Riverside,3.6,460,440,440
1785,Monterey,All,Female,Santa Barbara,4.2,460,440,440
1786,Monterey,All,Female,Santa Cruz,4.2,460,440,440
1787,Monterey,All,Female,Universitywide,3.6,460,440,440
1788,Monterey,All,All,Berkeley,4.2,460,440,440
1789,Monterey,All,All,Davis,4.2,460,440,440
1790,Monterey,All,All,Irvine,4.2,460,440,440
1791,Monterey,All,All,Los Angeles,4.2,460,440,440
1792,Monterey,All,All,Merced,3.6,460,440,440
1793,Monterey,All,All,Riverside,3.6,460,440,440
1794,Monterey,All,All,Santa Barbara,4.2,460,440,440
1795,Monterey,All,All,Santa Cruz,4.2,460,440,440
1796,Monterey,All,All,Universitywide,3.6,460,440,440
1797,Orange,Inter- national,Male,Berkeley,4.2,500,520,500
1798,Orange,Inter- national,Male,Davis,4.2,500,520,500
1799,Orange,Inter- national,Male,Irvine,4.2,500,520,500
1800,Orange,Inter- national,Male,Los Angeles,4.4,500,520,500
1801,Orange,Inter- national,Male,Merced,3.6,500,520,500
1802,Orange,Inter- national,Male,Riverside,3.6,500,520,500
1803,Orange,Inter- national,Male,San Diego,4.2,500,520,500
1804,Orange,Inter- national,Male,Santa Barbara,4.2,500,520,500
1805,Orange,Inter- national,Male,Santa Cruz,3.8,500,520,500
1806,Orange,Inter- national,Male,Universitywide,3.8,500,520,500
1807,Orange,Inter- national,Female,Berkeley,4.2,500,520,500
1808,Orange,Inter- national,Female,Davis,4.2,500,520,500
1809,Orange,Inter- national,Female,Irvine,4.2,500,520,500
1810,Orange,Inter- national,Female,Los Angeles,4.4,500,520,500
1811,Orange,Inter- national,Female,Merced,3.6,500,520,500
1812,Orange,Inter- national,Female,Riverside,3.6,500,520,500
1813,Orange,Inter- national,Female,San Diego,4.2,500,520,500
1814,Orange,Inter- national,Female,Santa Barbara,4.2,500,520,500
1815,Orange,Inter- national,Female,Santa Cruz,3.8,500,520,500
1816,Orange,Inter- national,Female,Universitywide,3.8,500,520,500
1817,Orange,Inter- national,All,Berkeley,4.2,500,520,500
1818,Orange,Inter- national,All,Davis,4.2,500,520,500
1819,Orange,Inter- national,All,Irvine,4.2,500,520,500
1820,Orange,Inter- national,All,Los Angeles,4.4,500,520,500
1821,Orange,Inter- national,All,Merced,3.6,500,520,500
1822,Orange,Inter- national,All,Riverside,3.6,500,520,500
1823,Orange,Inter- national,All,San Diego,4.2,500,520,500
1824,Orange,Inter- national,All,Santa Barbara,4.2,500,520,500
1825,Orange,Inter- national,All,Santa Cruz,3.8,500,520,500
1826,Orange,Inter- national,All,Universitywide,3.8,500,520,500
1827,Orange,Inter- national,Unknown,Berkeley,4.2,500,520,500
1828,Orange,Inter- national,Unknown,Davis,4.2,500,520,500
1829,Orange,Inter- national,Unknown,Irvine,4.2,500,520,500
1830,Orange,Inter- national,Unknown,Los Angeles,4.4,500,520,500
1831,Orange,Inter- national,Unknown,Merced,3.6,500,520,500
1832,Orange,Inter- national,Unknown,Riverside,3.6,500,520,500
1833,Orange,Inter- national,Unknown,San Diego,4.2,500,520,500
1834,Orange,Inter- national,Unknown,Santa Barbara,4.2,500,520,500
1835,Orange,Inter- national,Unknown,Santa Cruz,3.8,500,520,500
1836,Orange,Inter- national,Unknown,Universitywide,3.8,500,520,500
1837,Orange,White,Male,Berkeley,4.2,500,520,500
1838,Orange,White,Male,Davis,4.2,500,520,500
1839,Orange,White,Male,Irvine,4.2,500,520,500
1840,Orange,White,Male,Los Angeles,4.4,500,520,500
1841,Orange,White,Male,Merced,3.6,500,520,500
1842,Orange,White,Male,Riverside,3.6,500,520,500
1843,Orange,White,Male,San Diego,4.2,500,520,500
1844,Orange,White,Male,Santa Barbara,4.2,500,520,500
1845,Orange,White,Male,Santa Cruz,3.8,500,520,500
1846,Orange,White,Male,Universitywide,3.8,500,520,500
1847,Orange,White,Female,Berkeley,4.2,500,520,500
1848,Orange,White,Female,Davis,4.2,500,520,500
1849,Orange,White,Female,Irvine,4.2,500,520,500
1850,Orange,White,Female,Los Angeles,4.4,500,520,500
1851,Orange,White,Female,Merced,3.6,500,520,500
1852,Orange,White,Female,Riverside,3.6,500,520,500
1853,Orange,White,Female,San Diego,4.2,500,520,500
1854,Orange,White,Female,Santa Barbara,4.2,500,520,500
1855,Orange,White,Female,Santa Cruz,3.8,500,520,500
1856,Orange,White,Female,Universitywide,3.8,500,520,500
1857,Orange,White,All,Berkeley,4.2,500,520,500
1858,Orange,White,All,Davis,4.2,500,520,500
1859,Orange,White,All,Irvine,4.2,500,520,500
1860,Orange,White,All,Los Angeles,4.4,500,520,500
1861,Orange,White,All,Merced,3.6,500,520,500
1862,Orange,White,All,Riverside,3.6,500,520,500
1863,Orange,White,All,San Diego,4.2,500,520,500
1864,Orange,White,All,Santa Barbara,4.2,500,520,500
1865,Orange,White,All,Santa Cruz,3.8,500,520,500
1866,Orange,White,All,Universitywide,3.8,500,520,500
1867,Orange,White,Unknown,Berkeley,4.2,500,520,500
1868,Orange,White,Unknown,Davis,4.2,500,520,500
1869,Orange,White,Unknown,Irvine,4.2,500,520,500
1870,Orange,White,Unknown,Los Angeles,4.4,500,520,500
1871,Orange,White,Unknown,Merced,3.6,500,520,500
1872,Orange,White,Unknown,Riverside,3.6,500,520,500
1873,Orange,White,Unknown,San Diego,4.2,500,520,500
1874,Orange,White,Unknown,Santa Barbara,4.2,500,520,500
1875,Orange,White,Unknown,Santa Cruz,3.8,500,520,500
1876,Orange,White,Unknown,Universitywide,3.8,500,520,500
1877,Orange,Asian,Male,Berkeley,4.2,500,520,500
1878,Orange,Asian,Male,Davis,4.2,500,520,500
1879,Orange,Asian,Male,Irvine,4.2,500,520,500
1880,Orange,Asian,Male,Los Angeles,4.4,500,520,500
1881,Orange,Asian,Male,Merced,3.6,500,520,500
1882,Orange,Asian,Male,Riverside,3.6,500,520,500
1883,Orange,Asian,Male,San Diego,4.2,500,520,500
1884,Orange,Asian,Male,Santa Barbara,4.2,500,520,500
1885,Orange,Asian,Male,Santa Cruz,3.8,500,520,500
1886,Orange,Asian,Male,Universitywide,3.8,500,520,500
1887,Orange,Asian,Female,Berkeley,4.2,500,520,500
1888,Orange,Asian,Female,Davis,4.2,500,520,500
1889,Orange,Asian,Female,Irvine,4.2,500,520,500
1890,Orange,Asian,Female,Los Angeles,4.4,500,520,500
1891,Orange,Asian,Female,Merced,3.6,500,520,500
1892,Orange,Asian,Female,Riverside,3.6,500,520,500
1893,Orange,Asian,Female,San Diego,4.2,500,520,500
1894,Orange,Asian,Female,Santa Barbara,4.2,500,520,500
1895,Orange,Asian,Female,Santa Cruz,3.8,500,520,500
1896,Orange,Asian,Female,Universitywide,3.8,500,520,500
1897,Orange,Asian,All,Berkeley,4.2,500,520,500
1898,Orange,Asian,All,Davis,4.2,500,520,500
1899,Orange,Asian,All,Irvine,4.2,500,520,500
1900,Orange,Asian,All,Los Angeles,4.4,500,520,500
1901,Orange,Asian,All,Merced,3.6,500,520,500
1902,Orange,Asian,All,Riverside,3.6,500,520,500
1903,Orange,Asian,All,San Diego,4.2,500,520,500
1904,Orange,Asian,All,Santa Barbara,4.2,500,520,500
1905,Orange,Asian,All,Santa Cruz,3.8,500,520,500
1906,Orange,Asian,All,Universitywide,3.8,500,520,500
1907,Orange,Asian,Unknown,Berkeley,4.2,500,520,500
1908,Orange,Asian,Unknown,Davis,4.2,500,520,500
1909,Orange,Asian,Unknown,Irvine,4.2,500,520,500
1910,Orange,Asian,Unknown,Los Angeles,4.4,500,520,500
1911,Orange,Asian,Unknown,Merced,3.6,500,520,500
1912,Orange,Asian,Unknown,Riverside,3.6,500,520,500
1913,Orange,Asian,Unknown,San Diego,4.2,500,520,500
1914,Orange,Asian,Unknown,Santa Barbara,4.2,500,520,500
1915,Orange,Asian,Unknown,Santa Cruz,3.8,500,520,500
1916,Orange,Asian,Unknown,Universitywide,3.8,500,520,500
1917,Orange,Hispanic/ Latino,Male,Berkeley,4.2,500,520,500
1918,Orange,Hispanic/ Latino,Male,Davis,4.2,500,520,500
1919,Orange,Hispanic/ Latino,Male,Irvine,4.2,500,520,500
1920,Orange,Hispanic/ Latino,Male,Los Angeles,4.4,500,520,500
1921,Orange,Hispanic/ Latino,Male,Merced,3.6,500,520,500
1922,Orange,Hispanic/ Latino,Male,Riverside,3.6,500,520,500
1923,Orange,Hispanic/ Latino,Male,San Diego,4.2,500,520,500
1924,Orange,Hispanic/ Latino,Male,Santa Barbara,4.2,500,520,500
1925,Orange,Hispanic/ Latino,Male,Santa Cruz,3.8,500,520,500
1926,Orange,Hispanic/ Latino,Male,Universitywide,3.8,500,520,500
1927,Orange,Hispanic/ Latino,Female,Berkeley,4.2,500,520,500
1928,Orange,Hispanic/ Latino,Female,Davis,4.2,500,520,500
1929,Orange,Hispanic/ Latino,Female,Irvine,4.2,500,520,500
1930,Orange,Hispanic/ Latino,Female,Los Angeles,4.4,500,520,500
1931,Orange,Hispanic/ Latino,Female,Merced,3.6,500,520,500
1932,Orange,Hispanic/ Latino,Female,Riverside,3.6,500,520,500
1933,Orange,Hispanic/ Latino,Female,San Diego,4.2,500,520,500
1934,Orange,Hispanic/ Latino,Female,Santa Barbara,4.2,500,520,500
1935,Orange,Hispanic/ Latino,Female,Santa Cruz,3.8,500,520,500
1936,Orange,Hispanic/ Latino,Female,Universitywide,3.8,500,520,500
1937,Orange,Hispanic/ Latino,All,Berkeley,4.2,500,520,500
1938,Orange,Hispanic/ Latino,All,Davis,4.2,500,520,500
1939,Orange,Hispanic/ Latino,All,Irvine,4.2,500,520,500
1940,Orange,Hispanic/ Latino,All,Los Angeles,4.4,500,520,500
1941,Orange,Hispanic/ Latino,All,Merced,3.6,500,520,500
1942,Orange,Hispanic/ Latino,All,Riverside,3.6,500,520,500
1943,Orange,Hispanic/ Latino,All,San Diego,4.2,500,520,500
1944,Orange,Hispanic/ Latino,All,Santa Barbara,4.2,500,520,500
1945,Orange,Hispanic/ Latino,All,Santa Cruz,3.8,500,520,500
1946,Orange,Hispanic/ Latino,All,Universitywide,3.8,500,520,500
1947,Orange,Hispanic/ Latino,Unknown,Berkeley,4.2,500,520,500
1948,Orange,Hispanic/ Latino,Unknown,Davis,4.2,500,520,500
1949,Orange,Hispanic/ Latino,Unknown,Irvine,4.2,500,520,500
1950,Orange,Hispanic/ Latino,Unknown,Los Angeles,4.4,500,520,500
1951,Orange,Hispanic/ Latino,Unknown,Merced,3.6,500,520,500
1952,Orange,Hispanic/ Latino,Unknown,Riverside,3.6,500,520,500
1953,Orange,Hispanic/ Latino,Unknown,San Diego,4.2,500,520,500
1954,Orange,Hispanic/ Latino,Unknown,Santa Barbara,4.2,500,520,500
1955,Orange,Hispanic/ Latino,Unknown,Santa Cruz,3.8,500,520,500
1956,Orange,Hispanic/ Latino,Unknown,Universitywide,3.8,500,520,500
1957,Orange,African American,Male,Berkeley,4.2,500,520,500
1958,Orange,African American,Male,Davis,4.2,500,520,500
1959,Orange,African American,Male,Irvine,4.2,500,520,500
1960,Orange,African American,Male,Los Angeles,4.4,500,520,500
1961,Orange,African American,Male,Merced,3.6,500,520,500
1962,Orange,African American,Male,Riverside,3.6,500,520,500
1963,Orange,African American,Male,San Diego,4.2,500,520,500
1964,Orange,African American,Male,Santa Barbara,4.2,500,520,500
1965,Orange,African American,Male,Santa Cruz,3.8,500,520,500
1966,Orange,African American,Male,Universitywide,3.8,500,520,500
1967,Orange,African American,Female,Berkeley,4.2,500,520,500
1968,Orange,African American,Female,Davis,4.2,500,520,500
1969,Orange,African American,Female,Irvine,4.2,500,520,500
1970,Orange,African American,Female,Los Angeles,4.4,500,520,500
1971,Orange,African American,Female,Merced,3.6,500,520,500
1972,Orange,African American,Female,Riverside,3.6,500,520,500
1973,Orange,African American,Female,San Diego,4.2,500,520,500
1974,Orange,African American,Female,Santa Barbara,4.2,500,520,500
1975,Orange,African American,Female,Santa Cruz,3.8,500,520,500
1976,Orange,African American,Female,Universitywide,3.8,500,520,500
1977,Orange,African American,All,Berkeley,4.2,500,520,500
1978,Orange,African American,All,Davis,4.2,500,520,500
1979,Orange,African American,All,Irvine,4.2,500,520,500
1980,Orange,African American,All,Los Angeles,4.4,500,520,500
1981,Orange,African American,All,Merced,3.6,500,520,500
1982,Orange,African American,All,Riverside,3.6,500,520,500
1983,Orange,African American,All,San Diego,4.2,500,520,500
1984,Orange,African American,All,Santa Barbara,4.2,500,520,500
1985,Orange,African American,All,Santa Cruz,3.8,500,520,500
1986,Orange,African American,All,Universitywide,3.8,500,520,500
1987,Orange,African American,Unknown,Berkeley,4.2,500,520,500
1988,Orange,African American,Unknown,Davis,4.2,500,520,500
1989,Orange,African American,Unknown,Irvine,4.2,500,520,500
1990,Orange,African American,Unknown,Los Angeles,4.4,500,520,500
1991,Orange,African American,Unknown,Merced,3.6,500,520,500
1992,Orange,African American,Unknown,Riverside,3.6,500,520,500
1993,Orange,African American,Unknown,San Diego,4.2,500,520,500
1994,Orange,African American,Unknown,Santa Barbara,4.2,500,520,500
1995,Orange,African American,Unknown,Santa Cruz,3.8,500,520,500
1996,Orange,African American,Unknown,Universitywide,3.8,500,520,500
1997,Orange,All,Male,Berkeley,4.2,500,520,500
1998,Orange,All,Male,Davis,4.2,500,520,500
1999,Orange,All,Male,Irvine,4.2,500,520,500
2000,Orange,All,Male,Los Angeles,4.4,500,520,500
2001,Orange,All,Male,Merced,3.6,500,520,500
2002,Orange,All,Male,Riverside,3.6,500,520,500
2003,Orange,All,Male,San Diego,4.2,500,520,500
2004,Orange,All,Male,Santa Barbara,4.2,500,520,500
2005,Orange,All,Male,Santa Cruz,3.8,500,520,500
2006,Orange,All,Male,Universitywide,3.8,500,520,500
2007,Orange,All,Female,Berkeley,4.2,500,520,500
2008,Orange,All,Female,Davis,4.2,500,520,500
2009,Orange,All,Female,Irvine,4.2,500,520,500
2010,Orange,All,Female,Los Angeles,4.4,500,520,500
2011,Orange,All,Female,Merced,3.6,500,520,500
2012,Orange,All,Female,Riverside,3.6,500,520,500
2013,Orange,All,Female,San Diego,4.2,500,520,500
2014,Orange,All,Female,Santa Barbara,4.2,500,520,500
2015,Orange,All,Female,Santa Cruz,3.8,500,520,500
2016,Orange,All,Female,Universitywide,3.8,500,520,500
2017,Orange,All,All,Berkeley,4.2,500,520,500
2018,Orange,All,All,Davis,4.2,500,520,500
2019,Orange,All,All,Irvine,4.2,500,520,500
2020,Orange,All,All,Los Angeles,4.4,500,520,500
2021,Orange,All,All,Merced,3.6,500,520,500
2022,Orange,All,All,Riverside,3.6,500,520,500
2023,Orange,All,All,San Diego,4.2,500,520,500
2024,Orange,All,All,Santa Barbara,4.2,500,520,500
2025,Orange,All,All,Santa Cruz,3.8,500,520,500
2026,Orange,All,All,Universitywide,3.8,500,520,500
2027,Orange,All,Unknown,Berkeley,4.2,500,520,500
2028,Orange,All,Unknown,Davis,4.2,500,520,500
2029,Orange,All,Unknown,Irvine,4.2,500,520,500
2030,Orange,All,Unknown,Los Angeles,4.4,500,520,500
2031,Orange,All,Unknown,Merced,3.6,500,520,500
2032,Orange,All,Unknown,Riverside,3.6,500,520,500
2033,Orange,All,Unknown,San Diego,4.2,500,520,500
2034,Orange,All,Unknown,Santa Barbara,4.2,500,520,500
2035,Orange,All,Unknown,Santa Cruz,3.8,500,520,500
2036,Orange,All,Unknown,Universitywide,3.8,500,520,500
2037,Orange,Domestic Unknown,Male,Berkeley,4.2,500,520,500
2038,Orange,Domestic Unknown,Male,Davis,4.2,500,520,500
2039,Orange,Domestic Unknown,Male,Irvine,4.2,500,520,500
2040,Orange,Domestic Unknown,Male,Los Angeles,4.4,500,520,500
2041,Orange,Domestic Unknown,Male,Merced,3.6,500,520,500
2042,Orange,Domestic Unknown,Male,Riverside,3.6,500,520,500
2043,Orange,Domestic Unknown,Male,San Diego,4.2,500,520,500
2044,Orange,Domestic Unknown,Male,Santa Barbara,4.2,500,520,500
2045,Orange,Domestic Unknown,Male,Santa Cruz,3.8,500,520,500
2046,Orange,Domestic Unknown,Male,Universitywide,3.8,500,520,500
2047,Orange,Domestic Unknown,Female,Berkeley,4.2,500,520,500
2048,Orange,Domestic Unknown,Female,Davis,4.2,500,520,500
2049,Orange,Domestic Unknown,Female,Irvine,4.2,500,520,500
2050,Orange,Domestic Unknown,Female,Los Angeles,4.4,500,520,500
2051,Orange,Domestic Unknown,Female,Merced,3.6,500,520,500
2052,Orange,Domestic Unknown,Female,Riverside,3.6,500,520,500
2053,Orange,Domestic Unknown,Female,San Diego,4.2,500,520,500
2054,Orange,Domestic Unknown,Female,Santa Barbara,4.2,500,520,500
2055,Orange,Domestic Unknown,Female,Santa Cruz,3.8,500,520,500
2056,Orange,Domestic Unknown,Female,Universitywide,3.8,500,520,500
2057,Orange,Domestic Unknown,All,Berkeley,4.2,500,520,500
2058,Orange,Domestic Unknown,All,Davis,4.2,500,520,500
2059,Orange,Domestic Unknown,All,Irvine,4.2,500,520,500
2060,Orange,Domestic Unknown,All,Los Angeles,4.4,500,520,500
2061,Orange,Domestic Unknown,All,Merced,3.6,500,520,500
2062,Orange,Domestic Unknown,All,Riverside,3.6,500,520,500
2063,Orange,Domestic Unknown,All,San Diego,4.2,500,520,500
2064,Orange,Domestic Unknown,All,Santa Barbara,4.2,500,520,500
2065,Orange,Domestic Unknown,All,Santa Cruz,3.8,500,520,500
2066,Orange,Domestic Unknown,All,Universitywide,3.8,500,520,500
2067,Orange,Domestic Unknown,Unknown,Berkeley,4.2,500,520,500
2068,Orange,Domestic Unknown,Unknown,Davis,4.2,500,520,500
2069,Orange,Domestic Unknown,Unknown,Irvine,4.2,500,520,500
2070,Orange,Domestic Unknown,Unknown,Los Angeles,4.4,500,520,500
2071,Orange,Domestic Unknown,Unknown,Merced,3.6,500,520,500
2072,Orange,Domestic Unknown,Unknown,Riverside,3.6,500,520,500
2073,Orange,Domestic Unknown,Unknown,San Diego,4.2,500,520,500
2074,Orange,Domestic Unknown,Unknown,Santa Barbara,4.2,500,520,500
2075,Orange,Domestic Unknown,Unknown,Santa Cruz,3.8,500,520,500
2076,Orange,Domestic Unknown,Unknown,Universitywide,3.8,500,520,500
2077,Amador,White,Male,Santa Barbara,4.2,520,520,500
2078,Amador,White,Male,Universitywide,4.2,520,520,500
2079,Amador,White,Female,Santa Barbara,4.2,520,520,500
2080,Amador,White,Female,Universitywide,4.2,520,520,500
2081,Amador,White,All,Santa Barbara,4.2,520,520,500
2082,Amador,White,All,Universitywide,4.2,520,520,500
2083,Amador,All,Male,Santa Barbara,4.2,520,520,500
2084,Amador,All,Male,Universitywide,4.2,520,520,500
2085,Amador,All,Female,Santa Barbara,4.2,520,520,500
2086,Amador,All,Female,Universitywide,4.2,520,520,500
2087,Amador,All,All,Santa Barbara,4.2,520,520,500
2088,Amador,All,All,Universitywide,4.2,520,520,500
2089,Napa,White,Male,Berkeley,4.2,480,480,480
2090,Napa,White,Male,Davis,4.2,480,480,480
2091,Napa,White,Male,Irvine,4.2,480,480,480
2092,Napa,White,Male,Los Angeles,4.2,480,480,480
2093,Napa,White,Male,Merced,3.6,480,480,480
2094,Napa,White,Male,Santa Barbara,4.2,480,480,480
2095,Napa,White,Male,Santa Cruz,3.8,480,480,480
2096,Napa,White,Male,Universitywide,4.2,480,480,480
2097,Napa,White,Female,Berkeley,4.2,480,480,480
2098,Napa,White,Female,Davis,4.2,480,480,480
2099,Napa,White,Female,Irvine,4.2,480,480,480
2100,Napa,White,Female,Los Angeles,4.2,480,480,480
2101,Napa,White,Female,Merced,3.6,480,480,480
2102,Napa,White,Female,Santa Barbara,4.2,480,480,480
2103,Napa,White,Female,Santa Cruz,3.8,480,480,480
2104,Napa,White,Female,Universitywide,4.2,480,480,480
2105,Napa,White,All,Berkeley,4.2,480,480,480
2106,Napa,White,All,Davis,4.2,480,480,480
2107,Napa,White,All,Irvine,4.2,480,480,480
2108,Napa,White,All,Los Angeles,4.2,480,480,480
2109,Napa,White,All,Merced,3.6,480,480,480
2110,Napa,White,All,Santa Barbara,4.2,480,480,480
2111,Napa,White,All,Santa Cruz,3.8,480,480,480
2112,Napa,White,All,Universitywide,4.2,480,480,480
2113,Napa,Asian,Male,Berkeley,4.2,480,480,480
2114,Napa,Asian,Male,Davis,4.2,480,480,480
2115,Napa,Asian,Male,Irvine,4.2,480,480,480
2116,Napa,Asian,Male,Los Angeles,4.2,480,480,480
2117,Napa,Asian,Male,Merced,3.6,480,480,480
2118,Napa,Asian,Male,Santa Barbara,4.2,480,480,480
2119,Napa,Asian,Male,Santa Cruz,3.8,480,480,480
2120,Napa,Asian,Male,Universitywide,4.2,480,480,480
2121,Napa,Asian,Female,Berkeley,4.2,480,480,480
2122,Napa,Asian,Female,Davis,4.2,480,480,480
2123,Napa,Asian,Female,Irvine,4.2,480,480,480
2124,Napa,Asian,Female,Los Angeles,4.2,480,480,480
2125,Napa,Asian,Female,Merced,3.6,480,480,480
2126,Napa,Asian,Female,Santa Barbara,4.2,480,480,480
2127,Napa,Asian,Female,Santa Cruz,3.8,480,480,480
2128,Napa,Asian,Female,Universitywide,4.2,480,480,480
2129,Napa,Asian,All,Berkeley,4.2,480,480,480
2130,Napa,Asian,All,Davis,4.2,480,480,480
2131,Napa,Asian,All,Irvine,4.2,480,480,480
2132,Napa,Asian,All,Los Angeles,4.2,480,480,480
2133,Napa,Asian,All,Merced,3.6,480,480,480
2134,Napa,Asian,All,Santa Barbara,4.2,480,480,480
2135,Napa,Asian,All,Santa Cruz,3.8,480,480,480
2136,Napa,Asian,All,Universitywide,4.2,480,480,480
2137,Napa,Hispanic/ Latino,Male,Berkeley,4.2,480,480,480
2138,Napa,Hispanic/ Latino,Male,Davis,4.2,480,480,480
2139,Napa,Hispanic/ Latino,Male,Irvine,4.2,480,480,480
2140,Napa,Hispanic/ Latino,Male,Los Angeles,4.2,480,480,480
2141,Napa,Hispanic/ Latino,Male,Merced,3.6,480,480,480
2142,Napa,Hispanic/ Latino,Male,Santa Barbara,4.2,480,480,480
2143,Napa,Hispanic/ Latino,Male,Santa Cruz,3.8,480,480,480
2144,Napa,Hispanic/ Latino,Male,Universitywide,4.2,480,480,480
2145,Napa,Hispanic/ Latino,Female,Berkeley,4.2,480,480,480
2146,Napa,Hispanic/ Latino,Female,Davis,4.2,480,480,480
2147,Napa,Hispanic/ Latino,Female,Irvine,4.2,480,480,480
2148,Napa,Hispanic/ Latino,Female,Los Angeles,4.2,480,480,480
2149,Napa,Hispanic/ Latino,Female,Merced,3.6,480,480,480
2150,Napa,Hispanic/ Latino,Female,Santa Barbara,4.2,480,480,480
2151,Napa,Hispanic/ Latino,Female,Santa Cruz,3.8,480,480,480
2152,Napa,Hispanic/ Latino,Female,Universitywide,4.2,480,480,480
2153,Napa,Hispanic/ Latino,All,Berkeley,4.2,480,480,480
2154,Napa,Hispanic/ Latino,All,Davis,4.2,480,480,480
2155,Napa,Hispanic/ Latino,All,Irvine,4.2,480,480,480
2156,Napa,Hispanic/ Latino,All,Los Angeles,4.2,480,480,480
2157,Napa,Hispanic/ Latino,All,Merced,3.6,480,480,480
2158,Napa,Hispanic/ Latino,All,Santa Barbara,4.2,480,480,480
2159,Napa,Hispanic/ Latino,All,Santa Cruz,3.8,480,480,480
2160,Napa,Hispanic/ Latino,All,Universitywide,4.2,480,480,480
2161,Napa,African American,Male,Berkeley,4.2,480,480,480
2162,Napa,African American,Male,Davis,4.2,480,480,480
2163,Napa,African American,Male,Irvine,4.2,480,480,480
2164,Napa,African American,Male,Los Angeles,4.2,480,480,480
2165,Napa,African American,Male,Merced,3.6,480,480,480
2166,Napa,African American,Male,Santa Barbara,4.2,480,480,480
2167,Napa,African American,Male,Santa Cruz,3.8,480,480,480
2168,Napa,African American,Male,Universitywide,4.2,480,480,480
2169,Napa,African American,Female,Berkeley,4.2,480,480,480
2170,Napa,African American,Female,Davis,4.2,480,480,480
2171,Napa,African American,Female,Irvine,4.2,480,480,480
2172,Napa,African American,Female,Los Angeles,4.2,480,480,480
2173,Napa,African American,Female,Merced,3.6,480,480,480
2174,Napa,African American,Female,Santa Barbara,4.2,480,480,480
2175,Napa,African American,Female,Santa Cruz,3.8,480,480,480
2176,Napa,African American,Female,Universitywide,4.2,480,480,480
2177,Napa,African American,All,Berkeley,4.2,480,480,480
2178,Napa,African American,All,Davis,4.2,480,480,480
2179,Napa,African American,All,Irvine,4.2,480,480,480
2180,Napa,African American,All,Los Angeles,4.2,480,480,480
2181,Napa,African American,All,Merced,3.6,480,480,480
2182,Napa,African American,All,Santa Barbara,4.2,480,480,480
2183,Napa,African American,All,Santa Cruz,3.8,480,480,480
2184,Napa,African American,All,Universitywide,4.2,480,480,480
2185,Napa,All,Male,Berkeley,4.2,480,480,480
2186,Napa,All,Male,Davis,4.2,480,480,480
2187,Napa,All,Male,Irvine,4.2,480,480,480
2188,Napa,All,Male,Los Angeles,4.2,480,480,480
2189,Napa,All,Male,Merced,3.6,480,480,480
2190,Napa,All,Male,Santa Barbara,4.2,480,480,480
2191,Napa,All,Male,Santa Cruz,3.8,480,480,480
2192,Napa,All,Male,Universitywide,4.2,480,480,480
2193,Napa,All,Female,Berkeley,4.2,480,480,480
2194,Napa,All,Female,Davis,4.2,480,480,480
2195,Napa,All,Female,Irvine,4.2,480,480,480
2196,Napa,All,Female,Los Angeles,4.2,480,480,480
2197,Napa,All,Female,Merced,3.6,480,480,480
