Calculation1,Campus,City,Count,County/State/ Territory,Fall Term,School,Uad Uc Ethn 6 Cat,Pivot Field Values
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Asian,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Asian,49
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,African American,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,All,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,All,31
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,All,117
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,White,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,White,45
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Asian,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Asian,32
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,African American,24
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,All,21
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,All,121
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,White,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,White,38
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Asian,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Asian,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Asian,25
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,24
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,African American,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,African American,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,All,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,All,32
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,All,105
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,White,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,White,27
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,Asian,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,Asian,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,Asian,27
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,African American,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,All,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,All,29
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,All,79
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,White,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,White,26
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,Asian,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,Asian,33
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,African American,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,All,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,All,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2014,OAKLAND TECHNICAL HIGH SCHOOL,All,91
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,White,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,White,22
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,White,34
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,Asian,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,Asian,27
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,African American,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,All,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,All,34
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2013,OAKLAND TECHNICAL HIGH SCHOOL,All,76
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,White,25
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,Asian,28
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,African American,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,38
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2012,OAKLAND TECHNICAL HIGH SCHOOL,All,79
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,White,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,White,19
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,Asian,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,Asian,22
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Enr,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,All,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,All,25
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2011,OAKLAND TECHNICAL HIGH SCHOOL,All,51
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,White,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,White,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,Asian,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,African American,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,All,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2010,OAKLAND TECHNICAL HIGH SCHOOL,All,31
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2009,OAKLAND TECHNICAL HIGH SCHOOL,Asian,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2009,OAKLAND TECHNICAL HIGH SCHOOL,Asian,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2009,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2009,OAKLAND TECHNICAL HIGH SCHOOL,African American,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2009,OAKLAND TECHNICAL HIGH SCHOOL,All,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2009,OAKLAND TECHNICAL HIGH SCHOOL,All,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,White,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,African American,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,African American,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,All,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2003,OAKLAND TECHNICAL HIGH SCHOOL,All,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Asian,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,Asian,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,All,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,2002,OAKLAND TECHNICAL HIGH SCHOOL,All,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Asian,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Asian,19
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,African American,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,African American,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,All,24
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1999,OAKLAND TECHNICAL HIGH SCHOOL,All,31
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Asian,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,Asian,9
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,All,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1998,OAKLAND TECHNICAL HIGH SCHOOL,All,17
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Asian,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,Asian,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,All,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1996,OAKLAND TECHNICAL HIGH SCHOOL,All,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Asian,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,Asian,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,Adm,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,All,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Barbara,Oakland,App,Alameda,1995,OAKLAND TECHNICAL HIGH SCHOOL,All,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,White,14
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,White,40
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,White,43
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Asian,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Asian,54
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Asian,62
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,12
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,21
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,African American,4
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,African American,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,African American,18
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,All,40
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,All,118
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2018,OAKLAND TECHNICAL HIGH SCHOOL,All,150
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,White,8
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,White,34
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,White,38
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Asian,13
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Asian,37
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Asian,42
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,16
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,African American,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,African American,19
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,African American,29
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,All,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,All,99
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2017,OAKLAND TECHNICAL HIGH SCHOOL,All,128
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,White,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,White,31
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,White,32
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Asian,6
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Asian,26
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Asian,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,20
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,30
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,African American,3
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,African American,10
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,African American,18
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,All,23
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,All,90
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2016,OAKLAND TECHNICAL HIGH SCHOOL,All,113
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Enr,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,White,7
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,Adm,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,White,31
OAKLAND TECHNICAL HIGH SCHOOL52240,Santa Cruz,Oakland,App,Alameda,2015,OAKLAND TECHNICAL HIGH SCHOOL,White,34
